year,commune,department,region,type_of_flag,places
2020,PORT DE PLAISANCE D’ÉTAPLES,Pas-De-Calais (62),Hauts-De-France,port,PORT DE PLAISANCE D’ÉTAPLES
2020,PORT DE PLAISANCE DE BANDOL,Var (83),Provence-Alpes-Côte D’Azur,port,PORT DE PLAISANCE DE BANDOL
2020,PORT DE PLAISANCE DE BINIC,Côtes-D’Armor (22),Bretagne,port,PORT DE PLAISANCE DE BINIC
2020,PORT DE PLAISANCE DE BOURGENAY,Vendée (85),Pays De La Loire,port,PORT DE PLAISANCE DE BOURGENAY
2020,PORT DE PLAISANCE DE CAP D’AIL,Alpes-Maritimes (06),Provence-Alpes-Côte D’Azur,port,PORT DE PLAISANCE DE CAP D’AIL
2020,PORT DE PLAISANCE DE CARENTAN,Manche (50),Normandie,port,PORT DE PLAISANCE DE CARENTAN
2020,PORT DE PLAISANCE DE CARNON,Hérault (34),Occitanie,port,PORT DE PLAISANCE DE CARNON
2020,PORT DE PLAISANCE DE DOUARNENEZ,Finistère (29),Bretagne,port,PORT DE PLAISANCE DE DOUARNENEZ
2020,PORT DE PLAISANCE DE FÉCAMP,Seine-Maritime (76),Normandie,port,PORT DE PLAISANCE DE FÉCAMP
2020,PORT DE PLAISANCE DE FRONTIGNAN,Hérault (34),Occitanie,port,PORT DE PLAISANCE DE FRONTIGNAN
2020,PORT DE PLAISANCE DE GRUISSAN,Aude (11),Occitanie,port,PORT DE PLAISANCE DE GRUISSAN
2020,PORT DE PLAISANCE DE L’ÎLE D’YEU,Vendée (85),Pays De La Loire,port,PORT DE PLAISANCE DE L’ÎLE D’YEU
2020,PORT DE PLAISANCE DE MORGAT,Finistère (29),Bretagne,port,PORT DE PLAISANCE DE MORGAT
2020,PORT DE PLAISANCE DE NARBONNE,Aude (11),Occitanie,port,PORT DE PLAISANCE DE NARBONNE
2020,PORT DE PLAISANCE DE NUISEMENT,Marne (51),Grand-Est,port,PORT DE PLAISANCE DE NUISEMENT
2020,PORT DE PLAISANCE DE PAIMPOL,Côtes-D’Armor (22),Bretagne,port,PORT DE PLAISANCE DE PAIMPOL
2020,PORT DE PLAISANCE DE PORT DE BOUC,Bouches-Du-Rhône (13),Provence-Alpes-Côte D’Azur,port,PORT DE PLAISANCE DE PORT DE BOUC
2020,PORT DE PLAISANCE DE PORT SAINT-LOUIS DU RHÔNE,Bouches-Du-Rhône (13),Provence-Alpes-Côte D’Azur,port,PORT DE PLAISANCE DE PORT SAINT-LOUIS DU RHÔNE
2020,PORT DE PLAISANCE DE PORT VENDRES,Pyrénées-Orientales (66),Occitanie,port,PORT DE PLAISANCE DE PORT VENDRES
2020,PORT DE PLAISANCE DE RIVES,Haute-Savoie (74),Auvergne-Rhône-Alpes,port,PORT DE PLAISANCE DE RIVES
2020,PORT DE PLAISANCE DE ROUEN,Seine-Maritime (76),Normandie,port,PORT DE PLAISANCE DE ROUEN
2020,PORT DE PLAISANCE DE SAINT VALÉRY EN CAUX,Seine-Maritime (76),Normandie,port,PORT DE PLAISANCE DE SAINT VALÉRY EN CAUX
2020,PORT DE PLAISANCE DE SAINT VALÉRY-SUR-SOMME,Somme (80),Hauts-De-France,port,PORT DE PLAISANCE DE SAINT VALÉRY-SUR-SOMME
2020,PORT DE PLAISANCE DE SAINT-CYPRIEN,Pyrénées-Orientales (66),Occitanie,port,PORT DE PLAISANCE DE SAINT-CYPRIEN
2020,PORT DE PLAISANCE DE SANTA LUCIA,Var (83),Provence-Alpes-Côte D’Azur,port,PORT DE PLAISANCE DE SANTA LUCIA
2020,PORT DE PLAISANCE DE SAVERNE,Bas-Rhin (67),Grand-Est,port,PORT DE PLAISANCE DE SAVERNE
2020,PORT DE PLAISANCE DE SOLENZARA,Corse-Du-Sud (2A),Corse,port,PORT DE PLAISANCE DE SOLENZARA
2020,PORT DE PLAISANCE DES MARINES DE COGOLIN,Var (83),Provence-Alpes-Côte D’Azur,port,PORT DE PLAISANCE DES MARINES DE COGOLIN
2020,PORT DE PLAISANCE DU CAP D’AGDE,Hérault (34),Occitanie,port,PORT DE PLAISANCE DU CAP D’AGDE
2020,PORT DE PLAISANCE DU KERNÉVEL,Morbihan (56),Bretagne,port,PORT DE PLAISANCE DU KERNÉVEL
2020,PORT DE PLAISANCE INTERCOMMUNAL DE MONTHERMÉ,Ardennes (08),Grand-Est,port,PORT DE PLAISANCE INTERCOMMUNAL DE MONTHERMÉ
2020,PORT DE PLAISANCE METZ,Moselle (57),Grand-Est,port,PORT DE PLAISANCE METZ
2020,PORT DE PLAISANCE MICHEL ROTH,Meurthe-Et-Moselle (54),Grand-Est,port,PORT DE PLAISANCE MICHEL ROTH
2020,PORT DE PLAISANCE SAINT-PIERRE DES EMBIEZ,Var (83),Provence-Alpes-Côte D’Azur,port,PORT DE PLAISANCE SAINT-PIERRE DES EMBIEZ
2020,PORT DE SAINT DENIS D’OLÉRON,Charente-Maritime (17),Nouvelle-Aquitaine,port,PORT DE SAINT DENIS D’OLÉRON
2020,PORT DE SAINT FLORENT,Haute-Corse (2B),Corse,port,PORT DE SAINT FLORENT
2020,PORT DE SAINT-VAAST-LA-HOUGUE,Manche (50),Normandie,port,PORT DE SAINT-VAAST-LA-HOUGUE
2020,PORT DE SAINTE-MAXIME,Var (83),Provence-Alpes-Côte D’Azur,port,PORT DE SAINTE-MAXIME
2020,PORT DE SARREGUEMINES,Moselle (57),Grand-Est,port,PORT DE SARREGUEMINES
2020,PORT DE SCIEZ,Haute-Savoie (74),Auvergne-Rhône-Alpes,port,PORT DE SCIEZ
2020,PORT DÉPARTEMENTAL DE CASSIS,Bouches-Du-Rhône (13),Provence-Alpes-Côte D’Azur,port,PORT DÉPARTEMENTAL DE CASSIS
2020,PORT DÉPARTEMENTAL VENDRES EN DOMITIENNE,Hérault (34),Occitanie,port,PORT DÉPARTEMENTAL VENDRES EN DOMITIENNE
2020,PORT DU CROÛTON,Alpes-Maritimes (06),Provence-Alpes-Côte D’Azur,port,PORT DU CROÛTON
2020,PORT DU LAVANDOU,Var (83),Provence-Alpes-Côte D’Azur,port,PORT DU LAVANDOU
2020,PORT FLUVIAL DE LA PORTE DU HAINAUT,Nord (59),Hauts-De-France,port,PORT FLUVIAL DE LA PORTE DU HAINAUT
2020,PORT FLUVIAL DES PRÈS-DU-HEM LILLE MÉTROPOLE,Nord (59),Hauts-De-France,port,PORT FLUVIAL DES PRÈS-DU-HEM LILLE MÉTROPOLE
2020,PORT FRÉJUS,Var (83),Provence-Alpes-Côte D’Azur,port,PORT FRÉJUS
2020,PORT LA BAULE - LE POULIGUEN,Loire-Atlantique (44),Pays De La Loire,port,PORT LA BAULE - LE POULIGUEN
2020,PORT PIERRE CANTO,Alpes-Maritimes (06),Provence-Alpes-Côte D’Azur,port,PORT PIERRE CANTO
2020,PORT SAINT ANGE-DU-BARCARÈS,Pyrénées-Orientales (66),Occitanie,port,PORT SAINT ANGE-DU-BARCARÈS
2020,PORT SAINT-GEORGES DE NANCY,Meurthe-Et-Moselle (54),Grand-Est,port,PORT SAINT-GEORGES DE NANCY
2020,PORT SAINT-PIERRE DE HYÈRES LES PALMIERS,Var (83),Provence-Alpes-Côte D’Azur,port,PORT SAINT-PIERRE DE HYÈRES LES PALMIERS
2020,PORT SAINT-SAUVEUR DE TOULOUSE,Haute-Garonne (31),Occitanie,port,PORT SAINT-SAUVEUR DE TOULOUSE
2020,PORT SAN PEÏRE DES ISSAMBRES,Var (83),Provence-Alpes-Côte D’Azur,port,PORT SAN PEÏRE DES ISSAMBRES
2020,PORT-ÎLON,Yvelines (78),Île-De-France,port,PORT-ÎLON
2020,PORT-LOUIS,Morbihan (56),Bretagne,port,PORT-LOUIS
2020,PORTS DE LA LONDE,Var (83),Provence-Alpes-Côte D’Azur,port,PORTS DE LA LONDE
2020,RELAIS NAUTIQUE DE L’ANSE DU JARD,Marne (51),Grand-Est,port,RELAIS NAUTIQUE DE L’ANSE DU JARD
2020,SAINT QUAY PORT D’ARMOR,Côtes-D’Armor (22),Bretagne,port,SAINT QUAY PORT D’ARMOR
2020,SAINT-RAPHAËL VIEUX PORT,Var (83),Provence-Alpes-Côte D’Azur,port,SAINT-RAPHAËL VIEUX PORT
2020,SOCIÉTÉ NAUTIQUE DE MARSEILLE,Bouches-Du-Rhône (13),Provence-Alpes-Côte D’Azur,port,SOCIÉTÉ NAUTIQUE DE MARSEILLE
2020,STATION NAUTIQUE DE GIFFAUMONT CHAMPAUBERT,Marne (51),Grand-Est,port,STATION NAUTIQUE DE GIFFAUMONT CHAMPAUBERT
2020,VIEUX PORT DE MENTON,Alpes-Maritimes (06),Provence-Alpes-Côte D’Azur,port,VIEUX PORT DE MENTON
2020,VIEUX PORT DES LECQUES DE SAINT-CYR-SUR-MER,Var (83),Provence-Alpes-Côte D’Azur,port,VIEUX PORT DES LECQUES DE SAINT-CYR-SUR-MER
