year,commune,department_name,department_number,region,beach_flag,port_flag,places
2025,FRÉJUS,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port Fréjus
2025,HYÈRES,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,1,"Ayguade, Almanarre Nord, La Bergerie, Port Saint-Pierre de Hyères les Palmiers"
2025,LA CROIX-VALMER,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,0,Gigaro
2025,LA LONDE-LES-MAURES,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,1,"L'Argentière, Miramar, Tamaris, Ports de La Londe"
2025,LA-SEYNE-SUR-MER,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,0,"Sablettes Centre, Sablettes Est"
2025,LE LAVANDOU,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,1,"Anglade, Cavalière, la Fossette, Lavandou ville, Pramousquier, Saint Clair, Aiguebelle, Port du Lavandou"
2025,LE PRADET,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,0,"Les Bonnettes, La Garonne, Le Pin de Galle, Le Monaco, Les Oursinières"
2025,ROQUEBRUNE-SUR-ARGENS,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,1,"Gaillarde, San peire, Port San Peïre des Issambres"
2025,SAINT-CYR-SUR-MER,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,"Nouveau Port des Lecques, Vieux Port des Lecques, Port de la Madrague"
2025,SAINT-MANDRIER-SUR-MER,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,0,"La Vieille, Touring, Le Canon"
2025,SAINT-RAPHAËL,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,1,"Péguière, Boulouris, Dramont, Agay, Pourousset, Baumette, Anthéor, Saint-Raphaël Vieux Port, Port de Plaisance de Santa Lucia"
2025,SAINTE-MAXIME,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port de Sainte-Maxime
2025,SIX-FOURS-LES-PLAGES,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,1,"Bonnegrâce centre, La Coudoulière, La Vieille, Touring, Le Canon, Port de La Coudoulière, Port de Plaisance Saint-Pierre des Embiez"
2025,TOULON,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,1,0,"Mistral, Plage du Lido, Plage de la Source"
