year,commune,department,region,type_of_flag,places
2022,Port de plaisance d'Etaples,Pas-de-Calais,Hauts-de-France,port,Port de plaisance d'Etaples
2022,Port d'Argelès sur Mer,Pyrénées-Orientales,Occitanie,port,Port d'Argelès sur Mer
2022,Port de plaisance de Banyuls,Pyrénées-Orientales,Occitanie,port,Port de plaisance de Banyuls
2022,Port de plaisance de Saint Cyprien,Pyrénées-Orientales,Occitanie,port,Port de plaisance de Saint Cyprien
2022,Port Saint Ange du Barcarès,Pyrénées-Orientales,Occitanie,port,Port Saint Ange du Barcarès
2022,Port de plaisance de Saverne,Bas-Rhin,Grand Est,port,Port de plaisance de Saverne
2022,Port de Mâcon,Saône-et-Loire,Bourgogne-Franche-Comté,port,Port de Mâcon
2022,Port d'Yvoire,Haute-Savoie,Auvergne-Rhône-Alpes,port,Port d'Yvoire
2022,Port de plaisance de Rives (Thonon les Bains),Haute-Savoie,Auvergne-Rhône-Alpes,port,Port de plaisance de Rives (Thonon les Bains)
2022,Port de Sciez,Haute-Savoie,Auvergne-Rhône-Alpes,port,Port de Sciez
2022,Port des Mouettes,Haute-Savoie,Auvergne-Rhône-Alpes,port,Port des Mouettes
2022,Port de Fécamp,Seine-Maritime,Normandie,port,Port de Fécamp
2022,Port de plaisance de Dieppe,Seine-Maritime,Normandie,port,Port de plaisance de Dieppe
2022,Port de plaisance de Rouen,Seine-Maritime,Normandie,port,Port de plaisance de Rouen
2022,Port de plaisance de Saint Valéry en Caux,Seine-Maritime,Normandie,port,Port de plaisance de Saint Valéry en Caux
2022,Port Ilon,Yvelines,Île-de-France,port,Port Ilon
2022,Port de Saint Valéry sur Somme,Somme,Hauts-de-France,port,Port de Saint Valéry sur Somme
2022,Port Canal,Tarn-et-Garonne,Occitanie,port,Port Canal
2022,Les Marines de Cogolin,Var,Provence-Alpes-Côte d'Azur,port,Les Marines de Cogolin
2022,Nouveau Port des Lecques (Saint Cyr sur Mer),Var,Provence-Alpes-Côte d'Azur,port,Nouveau Port des Lecques (Saint Cyr sur Mer)
2022,Port de Bormes les Mimosas,Var,Provence-Alpes-Côte d'Azur,port,Port de Bormes les Mimosas
2022,Port de la Coudoulières,Var,Provence-Alpes-Côte d'Azur,port,Port de la Coudoulières
2022,Port de la Madrague (Saint Cyr sur Mer),Var,Provence-Alpes-Côte d'Azur,port,Port de la Madrague (Saint Cyr sur Mer)
2022,Port de plaisance de Santa Lucia (Saint Raphaël),Var,Provence-Alpes-Côte d'Azur,port,Port de plaisance de Santa Lucia (Saint Raphaël)
2022,Port de plaisance des Embiez,Var,Provence-Alpes-Côte d'Azur,port,Port de plaisance des Embiez
2022,Port de plaisance du Lavandou,Var,Provence-Alpes-Côte d'Azur,port,Port de plaisance du Lavandou
2022,Port de Sainte Maxime,Var,Provence-Alpes-Côte d'Azur,port,Port de Sainte Maxime
2022,Port de San Peïre des Issambres,Var,Provence-Alpes-Côte d'Azur,port,Port de San Peïre des Issambres
2022,Port Fréjus,Var,Provence-Alpes-Côte d'Azur,port,Port Fréjus
2022,Port Miramar La Londes,Var,Provence-Alpes-Côte d'Azur,port,Port Miramar La Londes
2022,Port Saint Pierre de Hyères les Palmiers,Var,Provence-Alpes-Côte d'Azur,port,Port Saint Pierre de Hyères les Palmiers
2022,Saint Raphaël Vieux Port,Var,Provence-Alpes-Côte d'Azur,port,Saint Raphaël Vieux Port
2022,Vieux Port des Lecques (Saint Cyr sur Mer),Var,Provence-Alpes-Côte d'Azur,port,Vieux Port des Lecques (Saint Cyr sur Mer)
2022,Port de plaisance de Bourgenay,Vendée,Pays de la Loire,port,Port de plaisance de Bourgenay
2022,Port de plaisance de l'Ile d'Yeu,Vendée,Pays de la Loire,port,Port de plaisance de l'Ile d'Yeu
2022,Port de l'Isle Adam,Val-d'Oise,Île-de-France,port,Port de l'Isle Adam
2022,Base Fluviale des Prés Gris,Loiret,Centre-Val de Loir,port,Base Fluviale des Prés Gris
2022,Port de Plaisance,Côte d'Armor,Bretagne,port,Port de Plaisance
